,0
Syrophoenician,1864
Syrtis,1865
"TODO: Cleopas knew the 11, and the women who went to the tomb",1866
Tabitha,1867
Tamar,1868
"Tamar was not actually his spouse, but his daughter-in-law (Gen 38).",1869
Tarsus,1870
Taverns,1871
Terah,1872
Tertius,1873
Tertullus,1874
Thaddaeus,1875
"That both James the Less and Levi had fathers named Alphaeus has led some to speculate they were brothers, but this seems unlikely.",1876
The Apostle Paul was known earlier as Saul: he was given the name Paul when he was converted.,1877
The Aramaic name Tabitha corresponds to the Greek form Dorcas. She probably also knew Simon the Tanner. ,1878
The Church in Laodicea met in her house. Some manuscript variants indicate a man rather than a woman. ,1879
The Jewish supreme council,1880
The altitude component of a GeographicLocation,1881
"The attribute of ascribing to a PoliticalBeliefSystem, or belonging to a political party or system.",1882
The attribute of ascribing to a ReligiousBeliefSystem (which includes philosophies).,1883
"The attribute of belonging to a particular ethnic group, or originating from a GeographicArea. Unlike Residency, which can change, Ethnicity is considered permanent.",1884
"The attribute of living in a particular City or Province. Unlike Ethnicity, which is permanent, Residency can change.",1885
"The beliefs of one of the main Jewish sects during the life of Jesus. In the New Testament the name of the sect is used, though not the belief system per se.",1886
"The circumstances behind his ""turning away"" from Paul are unknown. Likewise, Paul's description of him as being ""is Asia"" isn't specific enough to assign a place. ",1887
"The ethnicity or, more generally, cultural heritage of a person. This can overlap with both religiousBelief (which may, however, change over time) and nativePlace (which, like ethnicity, does not change, though residency might). Whether a given property represents ethnicity or citizenship (nativePlace) can be a difficult decision, but in general, ethnic identities like ""Jewish"" or ""Greek"" take precedence. For example, we consider the Apostle Paul to have Jewish ethnicity, though he was a citizen of Tarsus, because he was raised as a Jew. Ethnicity is not specified without specific evidence, either textual or reliable tradition: for example, having a Greek name is not sufficient. ",1888
"The father of James, one of the Twelve",1889
"The father of Levi, one of the Twelve",1890
The first created human,1891
The founder of the Hebrew nation.,1892
"The historic background of the reference to Gog is most likely the Lydian king in the 7th Century BC. Its usage in Revelation seems to describe a group of people,  but it is hard to be certain what is intended in this apocalyptic context.",1893
The human language name of an Object in English. ,1894
"The human language name of an Object in Koine (not Modern) Greek, in the standard dictionary form (nominative case). ",1895
The identification of Alphaeus with Clopas is not completely certain: see ISBE for Alphaeus.,1896
The latitude component of a GeographicLocation,1897
"The location a person or group of people resides in. Range values may change over time: no attempt is made to capture this. Transient residence of very short duration is assumed to be visited, not resident. People addressed in a letter bound for a specific destination (e.g. the epistle of Paul to the Romans) are assumed to be resident there unless there is indication to the contrary (since the timing of a letter's arrival could not be determined with high precision). ",1898
"The location property relates a GeographicArea to a GeographicLocation. Each GeographicArea is assumed to have only one location, and no GeographicAreas share a location. ",1899
The longiitude component of a GeographicLocation,1900
The main definition for the Apostle Peter.,1901
The main subgroup of Jewish Palestine at the time of Christ: to be Judean therefore implies being Jewish as well. This is distinct from describing those of the tribe and lineage of Judah.,1902
"The notion of 'Jewish' as an ethnicity is problematic given the long history of God's chosen people and their many circumstances. Here it refers broadly to the Jewish identity, and is applied to all those from Abraham through Peter and Paul who would designate themselves as Jewish. In particular, no attempt is made to distinguish pre-Mosaic Jewish ethnicity from later forms. Israelite is only used a few times in the New Testament, and in those instances, it is treated synonymously with Jewish. ",1903
The only NT reference is a quotation from Jer 31:15: this presumably refers to Ramah near Bethel. ,1904
"The patriarch of the nation of Israel, son of Isaac and Abraham",1905
The state or place of the dead. SUO restricts use of GeographicArea to places on the earth.,1906
"The term translated ""foster-brother"" means Manaen and Herod Antipas were raised together, though not literally relatives.",1907
Theophilus,1908
There are no firm grounds for identifying this Rufus as the same person as the son of Simon of Cyrene mentioned in Mark 15 (though the tradition that Mark's Gospel was written in Rome makes this an intriguing possibility). ,1909
"There are other accounts of an unnamed woman annointing Jesus with oil, and various arguments about whether these were the same or different women. ",1910
There are two references to this Erastus: it's possible they represent two different people. See also the comment on ErastusTheTreasurer.       ,1911
There's no evidence other than the similar (and not uncommon) name to suggest this man is the same Amos as the Old Testament prophet. ,1912
There's no evidence to suggest a connection between Lazarus of Bethany and the same-named subject of Jesus' parable.,1913
Thessalonians,1914
Thessalonica,1915
Theudas,1916
"This Antioch is located in the Pisidian region of Asia Minor, a different place from the town of the same name in Syria",1917
"This attribute is only used by Matthew and Mark to describe Simon, one of Jesus' disciples. Given what else we know of Simon, it almost certainly designates a political attribute, rather than ethnicity.",1918
"This is distinct from Jewish as an ethnic heritage, which implies birth: one can have a ReligiousBelief of Judaism through conversion, despite not having Jewish ethnicity. Those who convert to other beliefs (most notably for the New Testament, Christianity) are typically designated as having Jewish ethnicity, but Christianity as a ReligiousBelief. There is no implication of faithful devotion to the Jewish faith. ",1919
"This is not the prophet contemporary with King David, but David's son.",1920
"This may be a figurative reference based on the pagan wife of Ahab in the Old Testament, rather than the actual name of a contemporary person.",1921
This may be overly precise positioning for a region,1922
"This may be the same as AlexanderTheHeretic, since they are both identified as opponents of Paul and the Gospel, and they both resided in Ephesus.",1923
"This name designates the nation inhabited by the descendants of Jacob's twelve sons. For Israel the patriarch, see Jacob. For the inhabitants of this nation, see Israelites. ",1924
"This person may be the same as Lucius of Cyrene, but there's no clear evidence other than the name. His residence in Corinth follows from the inference that Paul resided there when he wrote the letter to the Roman church.  ""kinsman"" here probably means that that he is a Jew, rather than an actual relation, given the number of people so designated in Romans 16. ",1925
"This person may be the same as the Lucius in Rome, but there's no clear evidence other than the name.",1926
"This person may be the same as the other person, though there isn't enough evidence to definitively say so. Typically the individuals will have the same name, and some overlap of circumstances that makes it possible. ",1927
Thomas,1928
Those regions that are outside normal human existence. ,1929
"Though Chuza's wife was a devoted follower of Jesus, there's no evidence as to Chuza's belief.",1930
"Though Epaphras is a contraction of Epaphroditus, this individual is distinct from the Epaphras mentioned in Colossians and Philemon.",1931
"Though Luke's geneaology lists Adam as ""the son of God"", this is not in the biological sense of childOf",1932
"Though Paul describes Demas as ""my fellow worker"" in Philemon, later he apparently deserted him and went to Thessalonica. He was with Paul when he wrote his letter to  Philemon and the Colossians, but Paul's location when writing them is uncertain. ",1933
"Though in its original Old Testament context Magog  referred to a region, its New Testament usage seems to describe a group of people. ",1934
"Though nothing else is recorded about Dionysius, the exclusivity and prestige of the Areopagus makes his descriptive surname significant. ",1935
Thyatira,1936
Tiberias,1937
"Tiberias was built by Herod Antipas, the tetrarch of Galilee, as his capital. ",1938
Tiberius Caesar,1939
Timaeus,1940
Timon,1941
Timothy,1942
"Timothy's residence in Corinth follows from the close of Paul's letter to the Romans, assumed to have been written from Corinth. ",1943
Titius,1944
Titus,1945
Trachonitis,1946
Tribe,1947
Troas,1948
Trophimus,1949
Tryphaena,1950
Tryphosa,1951
Tychicus,1952
Tyrannus,1953
Tyre,1954
Urbanus,1955
Uriah,1956
Uzziah,1957
Valley is just outside the walls of Jerusalem,1958
Water Area,1959
Woman,1960
"Wordnet: ""a land mass that projects well above its surroundings; higher than a hill. """,1961
XMLSchema#boolean,1962
XMLSchema#double,1963
XMLSchema#int,1964
XMLSchema#string,1965
Zacchaeus,1966
"Zacharias, father of John the Baptist, was a descendant of Abijah.",1967
Zadok,1968
Zarephath,1969
Zealot,1970
Zebedee,1971
Zebulun,1972
Zechariah,1973
Zenas,1974
Zerah,1975
Zerubbabel,1976
Zeus,1977
Zion,1978
a  judge of Israel prior to the monarchy,1979
"a ""kinsman"" and fellow prisoner of Paul",1980
"a ""worker in the Lord"" in Rome",1981
a Christian companion of the Apostle Paul in his Roman imprisonment,1982
"a Christian in Colossae whom Paul describes as ""our fellow soldier""",1983
a Christian in Joppa known for her charity,1984
a Christian in Philippi,1985
a Christian in Rome to whom Paul sent greetings,1986
a Christian in Rome whom Paul greeted,1987
a Christian leader at Antioch,1988
a Christian leader in Antioch,1989
a Christian who refused to help Paul during his Roman imprisonment,1990
a Christian who sent greeetings to Timothy in Paul's second epislte.,1991
"a Corinthian Christian, and former ruler of the synagogue there",1992
a Philippian Christian who worked alongside Paul,1993
a Roman to whom Paul sent greetings,1994
a Thessalonian companion of Paul's,1995
a blind beggar whom Jesus healed,1996
a character from the Old Testament era,1997
a close companion of the Apostle Paul,1998
a companion of Paul's who sent greetings to the Roman church,1999
a companion of the Apostle Paul,2000
a convert from Paul's address to the Aeropagus,2001
a convert from Paul's preaching in Philippi,2002
a craftsman in Ephesus who made silver shrines of Artemis,2003
"a criminal, released in place of Jesus",2004
"a daughter of Herod Agrippa I who heard Paul's defense to her brother, Herod Agrippa II",2005
a disciple mentioned in 3 John as having a good reputation,2006
a follower of Jesus who annointed him late in his ministry,2007
a king in Paul's time whose rule included Damascus,2008
a magician and false prophet who Paul and Silas encountered on Cyprus,2009
"a maid in the house of Mary, mother of John Mark",2010
a man Jesus brought back to life,2011
a martyr,2012
a member of the church to which 3 John was addressed,2013
a member of the early church who misrepresented a gift and died as a ,2014
a prophet in the church at Antioch,2015
a prophetess who spoke about the infant Jesus in the temple,2016
a respected Jewish teacher whom Paul studied under,2017
"a tentmaked converted by Paul who, together with his wife, became evangelists",2018
a traveling companion of Paul,2019
a traveling companion of Paul's,2020
a travelling companion of Paul,2021
a travelling companion of Paul's,2022
a woman to whom Paul sent greetings in his letter to the Romans,2023
a woman to whose house Peter came after his release from prison,2024
a woman who contributed to Jesus' support,2025
a woman wno contributed to Jesus' support,2026
a young man who fell asleep during a lengthy sermon by Paul,2027
altitude,2028
an Old Testament figure and negative example,2029
an Old Testament military leader from the book of Judges,2030
an Old Testament prophet,2031
an ancestor of King David in Matthew's genealogy of Jesus,2032
an apocalyptic opponent of God's people,2033
"an associate of Paul's, whom the Apostle entrusted with books, parchments, and his cloak",2034
an early Christian who was put forward (but not chosen) as a replacement for Judas Iscariot,2035
an eloquent evangelist whose ministry was initially based only on the teachings of John the Baptist,2036
an inhabitant of Rome,2037
an orator enlisted by Ananias the high priest to speak against Paul to Felix,2038
antagonist of,2039
apostle,2040
carpenter,2041
centurion,2042
chamberlain,2043
child of,2044
collaborates with,2045
coppersmith,2046
description,2047
emperor,2048
enemy of,2049
"ethical notion of a person.  Note that, although ",2050
ethnicity,2051
ethnicity of,2052
false,2053
fisherman,2054
general,2055
geodata for Alexandria,2056
geodata for Amphipolis,2057
geodata for Antioch,2058
geodata for Antipatris,2059
geodata for Apollonia,2060
geodata for Arimathea,2061
geodata for Assos,2062
geodata for Attalia,2063
geodata for Babylon,2064
geodata for Berea,2065
geodata for Bethany Beyond the Jordan,2066
geodata for Bethlehem,2067
geodata for Bethsaida,2068
geodata for Caesarea,2069
geodata for Caesarea Philippi,2070
geodata for Cana,2071
geodata for Capernaum,2072
geodata for Cenchreae,2073
geodata for Cnidus,2074
geodata for Colossae,2075
geodata for Corinth,2076
geodata for Cos,2077
geodata for Dalmanutha,2078
geodata for Derbe,2079
geodata for Emmaus,2080
geodata for Ephesus,2081
geodata for Ephraim,2082
geodata for Fair Havens,2083
geodata for Gaza,2084
geodata for Gomorrah,2085
geodata for Haran,2086
geodata for Iconium,2087
geodata for Jericho,2088
geodata for Jerusalem,2089
geodata for Joppa,2090
geodata for Laodicea,2091
geodata for Lasea,2092
geodata for Lydda,2093
geodata for Lystra,2094
geodata for Malta,2095
geodata for Miletus,2096
geodata for Mitylene,2097
geodata for Mount of Olives,2098
geodata for Myra,2099
geodata for Nain,2100
geodata for Nazareth,2101
geodata for Neapolis,2102
geodata for Nineveh,2103
geodata for Paphos,2104
geodata for Patara,2105
geodata for Perga,2106
geodata for Philadelphia,2107
geodata for Philippi,2108
geodata for Phoenix,2109
geodata for Puteoli,2110
geodata for Ramah,2111
geodata for Rhegium,2112
geodata for Rhodes,2113
geodata for Salamis,2114
geodata for Salem,2115
geodata for Salim,2116
geodata for Salmone,2117
geodata for Samaria,2118
geodata for Sardis,2119
geodata for Sea of Galilee,2120
geodata for Seleucia,2121
geodata for Shechem,2122
geodata for Sidon,2123
geodata for Smyrna,2124
geodata for Sodom,2125
geodata for Sychar,2126
geodata for Syracuse,2127
geodata for Tarsus,2128
geodata for Thessalonica,2129
geodata for Thyatira,2130
geodata for Tiberias,2131
geodata for Troas,2132
geodata for Tyre,2133
governor,2134
governor of Judea,2135
governor of Judea after Felix,2136
governor of Judea during the time when Paul was arrested in the Temple,2137
has antagonist,2138
has enemy,2139
has only genealogy mention,2140
her son Ishmael is not named in the New Testament,2141
high priest,2142
household manager,2143
"household of Aristobulus"", which may refer to slaves: so we have no evidence about the beliefs or other attributes of Aristobulus himself, other than his residence in Rome. One of the grandsons of Herod the Great had this name, though the name was common enough that this need not be the same man. ",2144
"household of Narcissus"", which may refer to slaves: so we have no evidence about the beliefs or other attributes of Narcissus himself, other than his residence in Rome. ",2145
husband of Isaac,2146
"inverse of antagonistOf, which is not necessarily reciprocal",2147
"inverse of enemyOf, which is not necessarily reciprocal",2148
king,2149
king of Israel,2150
king of Judah,2151
king of Moab who hired Balaam,2152
knows,2153
latitude,2154
location,2155
longitude,2156
magician,2157
maid,2158
member,2159
member of,2160
missionary,2161
mother of Ishmael; servant to Abraham's wife Sarah ,2162
native place,2163
occupation,2164
one of Jacob's wives,2165
one of Jesus' twelve apostles,2166
one of the most notable prophets in the Old Testament,2167
one of the sons of Herod the Great who ruled Judea for a time,2168
one of the two travellers on the road to Emmaus to whom Jesus appeared after his resurrection,2169
one of the woman who came to annoint Jesus' body after his crucifixion,2170
one whom Paul baptized in Corinth,2171
"or Luke 3. Since only limited information (their ancestry) is available about this special subset of names, this property exists to support filtering them out (or in). ",2172
or cultural,2173
orator,2174
owl#AllDifferent,2175
owl#Class,2176
owl#DatatypeProperty,2177
owl#FunctionalProperty,2178
owl#InverseFunctionalProperty,2179
owl#NamedIndividual,2180
owl#ObjectProperty,2181
owl#Ontology,2182
owl#Restriction,2183
owl#SymmetricProperty,2184
owl#TransitiveProperty,2185
parent of,2186
political belief,2187
possibly same person as,2188
priest,2189
proconsul of Achaia,2190
procounsul,2191
procounsul of Cyprus and 'a man of intelligence',2192
prophet,2193
prophetess,2194
prostitute,2195
queen,2196
"relationship vocabulary, but with different domain and range.",2197
"relationship vocabulary, but with different domain and range. For clarity, <X antagonistOf Y> means X opposes, etc. Y, and also (by inference) <Y hasAntagonist X>. However, it does _not_ necessarily mean <Y antagonistOf X>, i.e. it is not necessarily reciprocal.",2198
"relationship vocabulary, but with different domain and range. For clarity, <X, enemyOf, Y> means X feels hatred, etc. towards Y, and also (by inference) <Y, hasEnemy, X>. However, it does _not_ necessarily mean <Y, enemyOf, X>, i.e. it is not necessarily reciprocal.",2199
"relationship vocabulary, but with different domain and range. In-laws are considered relatives. ",2200
"relationship vocabulary, but with different domain and range. Multiple spouses are all included, whether sequential (Herodias) or simultaneous (the woman at the well). ",2201
"relationship vocabulary, but with different domain and range. Therefore this is a symmetric relationship: if I know you, you also know me (or else we don't ""know"" each other in this sense). ",2202
"relationship vocabulary, but with different domain and range. Those to whom the author of a New Testament Epistle send greetings are assumed to be collaborators, though this is perhaps broader than the general sense of the word. However, simple Christian fellowship or conversion do not constitute collaboration in this sense. ",2203
relative of,2204
religious belief,2205
religious belief of,2206
resident place,2207
ruler,2208
ruler of Judea during Jesus' adult life,2209
see Caiaphas,2210
seller of purple goods,2211
servant,2212
sibling of,2213
"siblingOf are subproperties of this, properly speaking. ",2214
silversmith,2215
soldier,2216
spouse of,2217
subregion,2218
subregion of,2219
tanner,2220
tax collector,2221
teacher of the Jewish Law,2222
tentmaker,2223
tetrarch,2224
the chamberlain of Herod Agrippa,2225
the church in Laodicea met in her house,2226
the earthly father of Jesus,2227
the father of King David,2228
"the first son of Adam and Eve, who killed his brother Abel",2229
the first woman created by God,2230
the grandmother of Timothy,2231
the military tribune commanding the Roman forces in Jerusalem,2232
the mother of Jesus,2233
the mother of John the Baptist,2234
the mother of Timothy,2235
the pagan wife of Ahab in the Old Testament,2236
the scribe of Paul's letter to the Roman church,2237
the sister of Lazarus and Mary who annointed Jesus before his death,2238
the wife of Abraham and an example of faith,2239
treasurer,2240
tribe of Asher,2241
tribe of Benjamin,2242
tribe of Gad,2243
tribe of Issachar,2244
tribe of Joseph,2245
tribe of Judah,2246
tribe of Levi,2247
tribe of Manasseh,2248
tribe of Naphtali,2249
tribe of Reuben,2250
tribe of Simeon,2251
tribe of Zebulun,2252
tribune,2253
true,2254
visited place,2255
wife of Felix,2256
wife of Herod Antipas who had John the Baptist put to death,2257
